state_fips,state,year,real_gdp_per_capita,real_personal_income_per_capita_2017,total_employment_jobs,real_average_wages_salaries_2017,real_gdp_per_capita_growth,real_income_per_capita_growth,total_employment_growth,real_average_wage_growth,period
21,Kentucky,2022,48801.191178168454,44061.378483196946,2636339.0,46516.30568416737,2.0775060411132307,-6.2026466727626905,3.1245134877811553,-2.1505406540478056,Shock_2020_2022
21,Kentucky,2023,49877.96577239369,44788.20618177761,2707348.0,46691.554108604476,2.206451457904035,1.6495800258674365,2.6934699975989407,0.3767462223397411,Post_Shock_2023_2024
21,Kentucky,2024,50384.83470715608,45564.06887076053,2725882.0,47051.09379034649,1.0162181374343993,1.732292393747592,0.6845813689263514,0.770031515562164,Post_Shock_2023_2024
22,Louisiana,2015,51296.763764438874,43936.418400367904,2696540.0,48432.03112013062,,,,,Baseline_2015_2019
22,Louisiana,2016,50272.19705752292,43029.560971138344,2691337.0,47699.98208385589,-1.9973320570882191,-2.0640221990010144,-0.19295096679448065,-1.511497699650377,Baseline_2015_2019
22,Louisiana,2017,51261.42975005237,43486.0,2692542.0,47743.0,1.967753053238419,1.0607568809912093,0.0447732855454408,0.0901843444479411,Baseline_2015_2019
22,Louisiana,2018,52509.329163198636,44381.00411378416,2725271.0,48114.80683533315,2.4343827693276365,2.0581431122296046,1.215542784476531,0.7787672231178266,Baseline_2015_2019
22,Louisiana,2019,52882.854143942044,45077.25898371646,2717240.0,48402.32405136569,0.7113497481228359,1.5688127923992878,-0.29468628991392576,0.5975649388275439,Baseline_2015_2019
22,Louisiana,2020,48501.497696224,47526.444857444236,2592461.0,50190.63826498874,-8.285022657423912,5.433307013215916,-4.592122889402484,3.6946866677832313,Shock_2020_2022
22,Louisiana,2021,52409.44606300616,49854.424622651946,2693967.0,49750.39539432409,8.05737668403259,4.898282992112057,3.9154301646196377,-0.8771414070096517,Shock_2020_2022
22,Louisiana,2022,52173.14381645994,46315.288103739906,2765554.0,48233.33085031864,-0.4508772068724798,-7.098941660042735,2.6573079774177,-3.0493517327472963,Shock_2020_2022
22,Louisiana,2023,54133.82731974175,47349.600855918245,2801413.0,48475.842232738876,3.7580321212371315,2.23319943484237,1.2966298976624602,0.502787964556739,Post_Shock_2023_2024
22,Louisiana,2024,55701.559174478716,48187.26522128605,2850255.0,48811.61252068131,2.8960299545737866,1.769105441705321,1.7434773094863187,0.6926548822614675,Post_Shock_2023_2024
23,Maine,2015,45339.46014577382,44406.97367699363,816586.0,44384.22155372821,,,,,Baseline_2015_2019
23,Maine,2016,46286.257024588675,45176.34102338682,826729.0,44665.68925073019,2.0882403005477945,1.732537218116681,1.2421226913025718,0.6341616167836905,Baseline_2015_2019
23,Maine,2017,46842.12717739465,45905.0,834280.0,45040.0,1.200939951810498,1.6129216313378825,0.9133585491739149,0.838027478247616,Baseline_2015_2019
23,Maine,2018,47983.12757384463,46591.02486191146,843918.0,45351.30474259977,2.4358424034180315,1.4944447487451384,1.1552476386824662,0.6911739400527805,Baseline_2015_2019
23,Maine,2019,49176.62536840996,47922.931740574284,842370.0,46173.14980618563,2.4873280565727462,2.858719855616809,-0.18343014368694677,1.8121751253914464,Baseline_2015_2019
23,Maine,2020,49569.014162952364,51456.9114913972,812984.0,50156.54265081469,0.797917286114691,7.374297903879801,-3.4884908057029596,8.627076258279054,Shock_2020_2022
23,Maine,2021,51742.59196277907,53716.17049857917,849229.0,50658.615787725576,4.3849526494138535,4.3905841639168,4.4582673213740875,1.0010122515945241,Shock_2020_2022
23,Maine,2022,52375.09746080908,51583.62385744307,867629.0,49872.461704054265,1.2224078347002676,-3.9700273145728326,2.1666711805649497,-1.5518664919024316,Shock_2020_2022
23,Maine,2023,53861.93359163248,52560.88059809257,893054.0,49595.647944549106,2.838822652188777,1.8945096671576511,2.9303999751045584,-0.5550433045551029,Post_Shock_2023_2024
23,Maine,2024,55209.10398611795,53732.93829238513,903041.0,50452.57538517448,2.501154905984948,2.229904980578068,1.118297437780913,1.727827896478873,Post_Shock_2023_2024
24,Maryland,2015,62599.73092154413,56913.402161026424,3602930.0,60736.7930570381,,,,,Baseline_2015_2019
24,Maryland,2016,64459.713881427946,57811.908486002496,3659063.0,60992.24772610799,2.971231557232934,1.5787253807704404,1.557981975780831,0.420592949038312,Baseline_2015_2019
24,Maryland,2017,65382.4184761362,58245.0,3696841.0,61300.0,1.4314438261478157,0.7491389323401432,1.0324501108617046,0.5045760491956264,Baseline_2015_2019
24,Maryland,2018,65559.05962508863,58486.481061858096,3752933.0,61327.0996029581,0.2701661288606161,0.41459535043024687,1.5172954422437934,0.04420816143246853,Baseline_2015_2019
24,Maryland,2019,65301.96053745687,59179.06319795664,3744561.0,61979.67307760006,-0.39216408701104877,1.1841747417937976,-0.22307885592415255,1.0640866417404915,Baseline_2015_2019
24,Maryland,2020,62990.32417360712,61431.77283809421,3621815.0,66560.32147010753,-3.539918778585227,3.806599020674195,-3.2779810503821394,7.390565592000442,Shock_2020_2022
24,Maryland,2021,65925.80838677242,62659.97032881868,3750179.0,66178.8720522567,4.6602144879820395,1.9992870691871945,3.54418986060856,-0.5730883046022317,Shock_2020_2022
24,Maryland,2022,66740.0206719533,59372.21752575559,3869608.0,62873.27371820062,1.2350433086903978,-5.246974720559328,3.184621320742287,-4.994945110950056,Shock_2020_2022
24,Maryland,2023,67778.07377911134,60836.3413433453,3986457.0,62368.02961582137,1.555368273348856,2.46600830928132,3.0196598725245494,-0.8035912121321487,Post_Shock_2023_2024
24,Maryland,2024,69348.93906055004,62111.22583195457,4054489.0,62911.39058111696,2.3176599656079766,2.09559690878538,1.7065780466213543,0.8712171422484039,Post_Shock_2023_2024
25,Massachusetts,2015,74912.49385982503,63639.75714822143,4631415.0,67460.04548196965,,,,,Baseline_2015_2019
25,Massachusetts,2016,75497.56399153417,64828.2638423046,4709800.0,67470.37611403,0.7810047450881985,1.8675537860948443,1.6924633184458804,0.015313704558828078,Baseline_2015_2019
25,Massachusetts,2017,76177.71457688436,66069.0,4778364.0,68505.0,0.900890769702789,1.9138815142628163,1.4557730689201298,1.5334491158333075,Baseline_2015_2019
25,Massachusetts,2018,78528.32089918201,67541.31872070472,4855037.0,69273.9984150183,3.0856876389028898,2.2284561908076705,1.604586841856337,1.1225434859036598,Baseline_2015_2019
25,Massachusetts,2019,80710.34281959206,69397.78969478638,4872942.0,70678.72594922103,2.7786432912673797,2.748644843252901,0.3687922460735127,2.027784690277379,Baseline_2015_2019
25,Massachusetts,2020,80224.78569342564,73491.20215137689,4600531.0,77099.65465146382,-0.6016045889580157,5.898476701626176,-5.5902779060370555,9.084669560761306,Shock_2020_2022
25,Massachusetts,2021,85385.7113925223,76105.97424069085,4777266.0,77601.28132265563,6.4330813158153255,3.5579389270678385,3.8416217606185077,0.6506211648540594,Shock_2020_2022
25,Massachusetts,2022,86466.95983824559,71532.94356836549,4937380.0,73778.47745639064,1.266310753977029,-6.008767009358307,3.3515822648351623,-4.926212301018962,Shock_2020_2022
25,Massachusetts,2023,86914.24686494439,72288.60722935853,5049464.0,72167.13405228716,0.5172924172834881,1.0563855243435283,2.2701108685173166,-2.184029082269856,Post_Shock_2023_2024
25,Massachusetts,2024,88083.1568271472,73120.52383092808,5057930.0,73578.43061121047,1.3449002946768651,1.150826711780506,0.1676613597007437,1.9555945756426718,Post_Shock_2023_2024
26,Michigan,2015,49123.52985467359,44451.44373610331,5501527.0,51291.559339625426,,,,,Baseline_2015_2019
26,Michigan,2016,49930.10018574064,45019.06027740858,5575793.0,51644.25637585571,1.641922584661959,1.2769361208492036,1.3499161232872314,0.6876317288287304,Baseline_2015_2019
26,Michigan,2017,50259.28580085362,45264.0,5631139.0,52177.0,0.6592929192779762,0.5440800431685933,0.992612171936802,1.0315641303209055,Baseline_2015_2019
26,Michigan,2018,51322.313458713004,45966.284014384306,5715122.0,52201.00244119041,2.1150870747974837,1.5515288405450356,1.4914034265536724,0.046001957165819896,Baseline_2015_2019
26,Michigan,2019,51704.56293164027,46574.88056262884,5713441.0,52403.332277230824,0.7448017191095113,1.324006413165968,-0.029413195378857893,0.38759760651791986,Baseline_2015_2019
26,Michigan,2020,49901.47229618198,50025.842796480836,5388496.0,55814.52040291951,-3.4872949953028254,7.409492396253214,-5.6873782366878345,6.509487044912299,Shock_2020_2022
26,Michigan,2021,52647.15611725608,51638.29973797837,5602313.0,55463.86153448721,5.502210044580558,3.2232479281907533,3.968027442165689,-0.6282574245929706,Shock_2020_2022
26,Michigan,2022,53744.77817693634,48622.80241239686,5803660.0,53286.41027831406,2.0848648638031486,-5.839652623890923,3.5939976934526774,-3.9258919158003724,Shock_2020_2022
26,Michigan,2023,55113.23454173294,49341.43917663816,5938910.0,52829.569612276915,2.54621269491786,1.4779830215176482,2.3304259725759335,-0.8573305344666271,Post_Shock_2023_2024
26,Michigan,2024,55661.35793382193,49967.31922381722,5980562.0,53219.551339065125,0.9945404160119464,1.268467352438707,0.701340818433005,0.7381883472652451,Post_Shock_2023_2024
27,Minnesota,2015,62689.47824671501,53108.62663859554,3662633.0,54436.52328735913,,,,,Baseline_2015_2019
27,Minnesota,2016,63091.92611590224,53089.40089247397,3697854.0,54649.952709712634,0.64197036000746,-0.03620079700498158,0.9616306083628956,0.3920702672851606,Baseline_2015_2019
27,Minnesota,2017,63275.254623919,53826.0,3735638.0,55406.0,0.2905736427827099,1.3874692408338163,1.0217818226463171,1.3834363120189819,Baseline_2015_2019
27,Minnesota,2018,64559.96542641114,54861.0318310521,3776940.0,55891.8542294719,2.030352639634425,1.922921694073687,1.1056210478638473,0.8768982230659139,Baseline_2015_2019
27,Minnesota,2019,64994.41700325836,55516.50594351025,3782570.0,56411.05199544702,0.6729427036983537,1.1947899822167374,0.14906246855921346,0.9289327991221841,Baseline_2015_2019
27,Minnesota,2020,62661.34576596839,58125.445363605104,3607402.0,59831.17317270132,-3.5896486880911627,4.699394127486212,-4.63092553475547,6.0628565791156275,Shock_2020_2022
27,Minnesota,2021,66148.43574309313,61268.69247518175,3711169.0,59671.16536886001,5.5649777937239575,5.407695531473333,2.876502258412006,-0.2674321684775327,Shock_2020_2022
27,Minnesota,2022,67379.7329231532,58183.7010814782,3799319.0,57573.94775418155,1.861415415539347,-5.035183988875225,2.3752623499495806,-3.5146248639764566,Shock_2020_2022
27,Minnesota,2023,67767.18851631792,58463.18987075898,3887335.0,56801.17938182224,0.5750328420069728,0.48035581113927694,2.316625690024976,-1.3422188376915334,Post_Shock_2023_2024
27,Minnesota,2024,68867.5881709144,59034.02975558594,3920236.0,57307.89310431669,1.6237941674849043,0.9764090637012446,0.8463638971171861,0.8920831011065333,Post_Shock_2023_2024
28,Mississippi,2015,36650.48576214405,36299.9784825561,1568216.0,39897.91652075589,,,,,Baseline_2015_2019
28,Mississippi,2016,36828.95250043225,36397.21574787402,1581199.0,40011.60899473765,0.48694235445176925,0.2678714131046922,0.8278834038168315,0.2849584236375158,Baseline_2015_2019
28,Mississippi,2017,36964.41164719479,36579.0,1592198.0,39930.0,0.3678061350263828,0.4994454888670896,0.6956113683350473,-0.20396329162465365,Baseline_2015_2019
28,Mississippi,2018,37037.81646085582,36726.95257400232,1602929.0,39955.10567208401,0.19858239422727575,0.4044740807630509,0.6739739655495125,0.06287421007766802,Baseline_2015_2019
28,Mississippi,2019,37456.21433152083,37528.74765799489,1606893.0,40293.882506639755,1.1296504779302996,2.1831244571054897,0.2472972913959426,0.8478937268646458,Baseline_2015_2019
28,Mississippi,2020,37586.38581523365,40217.671119079176,1572680.0,42270.98477267195,0.3475297384852638,7.164969866804105,-2.1291398991718835,4.906705790156618,Shock_2020_2022
28,Mississippi,2021,39380.60858263477,42547.954386094396,1624466.0,42126.409860870204,4.773597483464154,5.7941775398072215,3.2928504209374987,-0.34201926588475207,Shock_2020_2022
28,Mississippi,2022,39337.29243852162,39361.75496745315,1666078.0,40927.179375032036,-0.10999358738262854,-7.488490256731517,2.5615802362130013,-2.846742672349334,Shock_2020_2022
28,Mississippi,2023,40596.57362691888,39959.8485077223,1703374.0,40584.91247185775,3.2012401218648456,1.5194788463159137,2.238550656091731,-0.8362826571505333,Post_Shock_2023_2024
28,Mississippi,2024,41834.6116768785,40592.73280223406,1710873.0,40894.35740494566,3.049612170074134,1.5838005351533013,0.44024389241588135,0.7624629800605964,Post_Shock_2023_2024
29,Missouri,2015,50684.06478400067,44136.01657265091,3655817.0,48229.33038558415,,,,,Baseline_2015_2019
29,Missouri,2016,50616.435017690615,44759.64917689901,3700543.0,48161.61128633748,-0.1334339828470199,1.4129789062897302,1.2234201000761225,-0.14041061467217064,Baseline_2015_2019
29,Missouri,2017,50914.526729841105,44781.0,3735873.0,48510.0,0.5889227719145129,0.047701051044013454,0.9547247525565794,0.7233742899323437,Baseline_2015_2019
29,Missouri,2018,51265.1886932225,45567.03556651149,3777370.0,48894.75673716782,0.6887267463803637,1.7552881054721636,1.1107711637949214,0.793149324196718,Baseline_2015_2019
29,Missouri,2019,52304.98745477648,46429.145300148244,3778389.0,49442.60536578306,2.028274523236928,1.8919592264859508,0.02697644128057952,1.1204649847430082,Baseline_2015_2019
29,Missouri,2020,51365.52379386503,49442.42895394709,3691104.0,52131.24697172841,-1.7961263478434408,6.4900691889092865,-2.310111531660719,5.43790438641818,Shock_2020_2022
29,Missouri,2021,53718.14667873947,51468.23456471196,3792314.0,52219.95881462892,4.58015943595893,4.0973019603300465,2.74199805803359,0.17017019168679148,Shock_2020_2022
29,Missouri,2022,54573.5307563901,49020.64970699288,3879856.0,50716.73554184962,1.592355899331821,-4.755525186397613,2.3084058967691057,-2.878637415466867,Shock_2020_2022
29,Missouri,2023,55897.15750482279,50243.23673622097,3985694.0,50903.69685791364,2.4254006110420168,2.494024531571415,2.7278847462379963,0.36863830857121194,Post_Shock_2023_2024
29,Missouri,2024,56587.636765273055,50744.82305723184,4008112.0,51228.5163968134,1.2352672144208654,0.9983160990288509,0.5624616440700114,0.6381059902317521,Post_Shock_2023_2024
30,Montana,2015,46170.680029075615,44568.30691469388,660573.0,41535.03520844496,,,,,Baseline_2015_2019
30,Montana,2016,45124.34880394122,44223.46481560954,667793.0,41821.358877032755,-2.2662244187771963,-0.7737383871107895,1.0929904794776624,0.689354582585211,Baseline_2015_2019
30,Montana,2017,45810.166217264785,45369.0,674409.0,42263.0,1.51983891513503,2.5903334104796727,0.9907261681389334,1.056018108511969,Baseline_2015_2019
30,Montana,2018,46366.52572167896,46082.44676572139,684043.0,42642.46747402502,1.2144891633344423,1.572542409401545,1.4285099991251604,0.8978715993304354,Baseline_2015_2019
30,Montana,2019,46735.22424557994,47607.49160007353,685589.0,43061.893709149364,0.7951825550056135,3.3093833799783257,0.22600918363320233,0.9835880988355861,Baseline_2015_2019
30,Montana,2020,46049.417010990146,50738.062292560986,683414.0,45910.69158575177,-1.4674311414150432,6.575794244287847,-0.31724546338987025,6.615588937736661,Shock_2020_2022
30,Montana,2021,48215.047504736016,53585.00321068752,714901.0,46528.203122116836,4.702840197149549,5.611055664110265,4.607309771236756,1.345027737627702,Shock_2020_2022
30,Montana,2022,49759.48099610087,52027.53768088706,737303.0,45710.56021595394,3.203218852399048,-2.9065324931991987,3.1335807335561183,-1.757306002161585,Shock_2020_2022
30,Montana,2023,51834.67007249171,53272.02158174216,760516.0,46113.95317392075,4.17043955211962,2.3919715526192986,3.148366411095571,0.8824940146457072,Post_Shock_2023_2024
30,Montana,2024,53277.06655578578,54089.261657246505,764760.0,47054.2194338979,2.782686725461647,1.5340887228211253,0.5580421713678563,2.0390059738120803,Post_Shock_2023_2024
31,Nebraska,2015,62811.28495573735,51407.388330794834,1302877.0,45918.95568672289,,,,,Baseline_2015_2019
31,Nebraska,2016,63125.56723091398,49725.22701421209,1310927.0,46217.049336061034,0.5003595697780971,-3.2722170318367882,0.6178633900207009,0.6491734075396938,Baseline_2015_2019
31,Nebraska,2017,63694.31459806436,49533.0,1317730.0,46677.0,0.9009778321197537,-0.38657845474923125,0.5189457536537212,0.9951969468983135,Baseline_2015_2019
31,Nebraska,2018,64530.71036858199,50209.64098969762,1330415.0,46965.86937042775,1.313140389052947,1.3660408004716462,0.9626402980883686,0.6188687585486408,Baseline_2015_2019
31,Nebraska,2019,65253.90263340157,51307.441454761654,1328396.0,47767.60863187787,1.1206947214572827,2.186433608018201,-0.15175715848062543,1.7070678605492606,Baseline_2015_2019
31,Nebraska,2020,64539.31558718455,53900.4305072041,1305702.0,50450.14377286901,-1.09508706357625,5.053826460492505,-1.7083761167603684,5.61580371683279,Shock_2020_2022
31,Nebraska,2021,68797.58049205552,57579.725578477315,1334521.0,50446.938923128015,6.597939358558258,6.826095889496564,2.2071651877687337,-0.006352508637874621,Shock_2020_2022
31,Nebraska,2022,70910.70392047025,55576.33554868361,1357391.0,49436.08603987631,3.0715083485512107,-3.4793323685838318,1.713723500791664,-2.0037942932316644,Shock_2020_2022
31,Nebraska,2023,74010.95076281126,57523.58277924005,1396472.0,48928.75215784603,4.372043529307068,3.5037344785906255,2.8791262060821055,-1.0262420079555912,Post_Shock_2023_2024
31,Nebraska,2024,73844.96639643876,56805.44590342664,1405802.0,49168.717296430535,-0.2242700095887784,-1.248421675279554,0.6681122142083717,0.4904378877482296,Post_Shock_2023_2024
32,Nevada,2015,52890.98055802794,45296.374859187315,1664654.0,48883.97102317555,,,,,Baseline_2015_2019
32,Nevada,2016,53710.20039151502,45667.5880286825,1724751.0,49568.96757177916,1.548883807492074,0.8195207025930351,3.610179652948897,1.4012702615318506,Baseline_2015_2019
32,Nevada,2017,55232.45818284211,46991.0,1780614.0,49447.0,2.8342061288744835,2.8979239509787647,3.2389023111162096,-0.24605630852113647,Baseline_2015_2019
32,Nevada,2018,56007.34239408942,48113.83067775889,1848890.0,49999.76711123147,1.4029507951323295,2.3894589980185232,3.834407681844576,1.117898176292731,Baseline_2015_2019
32,Nevada,2019,57363.60925679408,49801.19081425504,1884199.0,50316.058156045015,2.421587607498732,3.507016823909126,1.9097404388578987,0.6325850360660912,Baseline_2015_2019
32,Nevada,2020,53234.75520645677,51793.132131169084,1770794.0,53748.89444420832,-7.197688750465591,3.9997865198514004,-6.0187379358549675,6.822546149217534,Shock_2020_2022
32,Nevada,2021,58002.1991620062,55202.43156068937,1912665.0,54568.305568882155,8.95551024337422,6.5825318709940905,8.011716777897382,1.5245171703473614,Shock_2020_2022
32,Nevada,2022,61196.97061244836,52512.49259366832,2043934.0,52822.39469682733,5.508017793461284,-4.872863189121912,6.863146447496038,-3.199496216445541,Shock_2020_2022
32,Nevada,2023,62645.212182703806,53711.25571870221,2123253.0,52246.33747070909,2.3665249370380614,2.2828151280299913,3.8807026058571337,-1.0905549235783463,Post_Shock_2023_2024
32,Nevada,2024,63731.10790298453,54780.02888210935,2150803.0,53321.13475448613,1.7334057662917957,1.9898495187015142,1.2975373165609483,2.057172494396564,Post_Shock_2023_2024
33,New Hampshire,2015,59027.70129278653,56012.62491720003,860652.0,53516.09648253079,,,,,Baseline_2015_2019
33,New Hampshire,2016,59752.37903518263,56863.117492406476,873123.0,53957.508905990246,1.227690942599291,1.5183944270843908,1.4490177214483868,0.8248217872234953,Baseline_2015_2019
33,New Hampshire,2017,59731.46461272217,57878.0,882481.0,54384.0,-0.035001823857327974,1.7847816868799882,1.0717848458922763,0.7904202819163153,Baseline_2015_2019
33,New Hampshire,2018,60273.30119030786,58896.46724304779,892584.0,54646.277164714644,0.9071208635160088,1.759679399854508,1.144840512147005,0.4822689848386297,Baseline_2015_2019
33,New Hampshire,2019,61550.292778328934,61310.44141173526,890078.0,55477.19577402536,2.1186687352482636,4.098673964137323,-0.2807578894535423,1.520540194908726,Baseline_2015_2019
33,New Hampshire,2020,60694.671703105414,63989.89100154167,858532.0,60432.581922715806,-1.3901169866161411,4.370298970467945,-3.544183768164133,8.932293854352636,Shock_2020_2022
33,New Hampshire,2021,65059.61854792864,66913.40886444993,894652.0,64297.299922500635,7.191647507667298,4.568718304017461,4.2071815610833285,6.395089994214076,Shock_2020_2022
33,New Hampshire,2022,65658.75271274702,63095.23062992261,918549.0,59794.35444465327,0.9209002115144749,-5.706148138801304,2.6710944590745855,-7.003319709031164,Shock_2020_2022
33,New Hampshire,2023,66816.83588649548,63797.55170625727,942052.0,59155.02385937736,1.7637910040950722,1.1131127809866248,2.558709442827767,-1.0692156328365177,Post_Shock_2023_2024
33,New Hampshire,2024,67394.23990321743,65030.57690897672,950273.0,59723.234158673076,0.8641594727754054,1.9327155505851845,0.872669449244845,0.9605444512142514,Post_Shock_2023_2024
34,New Jersey,2015,64037.993139937826,60404.8188948472,5303132.0,63909.680065143,,,,,Baseline_2015_2019
34,New Jersey,2016,64352.733181077645,61049.44072464553,5391258.0,63670.10562191936,0.49148954504560916,1.0671695430798156,1.661772703376041,-0.3748640941081849,Baseline_2015_2019
34,New Jersey,2017,64302.62121088455,61704.0,5448785.0,63668.0,-0.07787077209616688,1.0721789873665788,1.0670422376372946,-0.0033070809272173207,Baseline_2015_2019
34,New Jersey,2018,65822.93500527978,62667.363952418695,5550061.0,63708.92408415536,2.3643107633346094,1.5612666154847243,1.8586895977727114,0.06427732009073317,Baseline_2015_2019
34,New Jersey,2019,66817.78556135965,64735.2200800291,5571281.0,64160.90809170099,1.5114041268443401,3.2997337005916894,0.3823381400672954,0.7094516412623486,Baseline_2015_2019
34,New Jersey,2020,64557.77459539294,66734.58794255268,5319882.0,69449.92477135826,-3.382349395418538,3.088531807031547,-4.51240926458385,8.243363189464237,Shock_2020_2022
34,New Jersey,2021,68111.76679372998,69057.3155699893,5585243.0,68605.91917924493,5.505134308936777,3.480545394894907,4.988099360098586,-1.2152721473665418,Shock_2020_2022
34,New Jersey,2022,69744.50018401012,64841.57085988622,5874321.0,65504.091302045075,2.3971385079830876,-6.104704006095396,5.175746158224448,-4.521224865591822,Shock_2020_2022
34,New Jersey,2023,70494.71997479595,65521.50547091913,6055271.0,64560.17800999009,1.0756687463620684,1.0486090975527995,3.0803560105074235,-1.4409989869220818,Post_Shock_2023_2024
34,New Jersey,2024,71099.5614091375,66298.02536907574,6069474.0,64855.54087009745,0.8579953712246846,1.1851374484996402,0.23455597610742007,0.4575000708047172,Post_Shock_2023_2024
35,New Mexico,2015,44609.44745751068,39042.64352346034,1092272.0,45047.135690688854,,,,,Baseline_2015_2019
35,New Mexico,2016,44313.13884673965,39293.63260238243,1092375.0,44669.77446491144,-0.6642283813384164,0.642858823766046,0.009429885596268228,-0.8377030414731035,Baseline_2015_2019
35,New Mexico,2017,44362.292139729885,39196.0,1095489.0,44832.0,0.11092261633787182,-0.248469270760443,0.2850669412976403,0.3631662282423065,Baseline_2015_2019
35,New Mexico,2018,45682.18980857861,39999.032762925766,1110587.0,45315.1869123521,2.9752693226296367,2.048762023996753,1.3781973164495476,1.0777723776590475,Baseline_2015_2019
35,New Mexico,2019,47551.48849861149,41441.547698674396,1116429.0,46364.906730502196,4.091963843821356,3.6063745448506657,0.526028127467737,2.316485685429126,Baseline_2015_2019
35,New Mexico,2020,46262.21296176537,44096.994331771064,1068905.0,48988.76786535348,-2.7113252971750157,6.407691750329114,-4.2567865936839695,5.659153268877648,Shock_2020_2022
35,New Mexico,2021,47938.03428895291,46003.53397055024,1091131.0,48958.8686570469,3.6224409078151387,4.323513807845969,2.0793241681908103,-0.06103278283863256,Shock_2020_2022
35,New Mexico,2022,49323.120946546835,44509.480172899835,1131162.0,47557.40923613129,2.8893271869370407,-3.2476935328638934,3.6687620459871395,-2.8625241133179102,Shock_2020_2022
35,New Mexico,2023,53818.03563264002,44651.44830030653,1168737.0,47869.28080550834,9.113200056753268,0.3189615489895825,3.32180536474882,0.6557791401725632,Post_Shock_2023_2024
35,New Mexico,2024,55974.212586762864,45591.418251835414,1183348.0,48669.3957390919,4.006420763553753,2.1051275766175603,1.250152942877647,1.6714580209266305,Post_Shock_2023_2024
36,New York,2015,77952.57664612621,58543.281536767405,12099197.0,69129.22397971453,,,,,Baseline_2015_2019
36,New York,2016,78943.67786118556,59644.12704629449,12259166.0,68857.30632856542,1.2714155935583227,1.8803959747895505,1.322145593629065,-0.3933468878934643,Baseline_2015_2019
36,New York,2017,80485.85437446226,62206.0,12391361.0,70207.0,1.9535149046240985,4.295264396638809,1.0783359977342588,1.9601313838712553,Baseline_2015_2019
36,New York,2018,82355.60255975032,62697.624837220785,12655123.0,70626.95281294429,2.323076768979826,0.7903173925678963,2.1285958822441,0.5981637343061008,Baseline_2015_2019
36,New York,2019,84289.67571780883,63720.82595039447,12745397.0,71672.02681718083,2.3484415121063806,1.6319615229925866,0.7133395700697598,1.4797098878163606,Baseline_2015_2019
36,New York,2020,82855.2376467417,66630.40689924308,11871200.0,77791.98503927577,-1.701795693068553,4.566138158839417,-6.85892326461075,8.538837945389165,Shock_2020_2022
36,New York,2021,88254.13422352876,69120.63770897147,12226675.0,78771.83629184042,6.516059491381321,3.7373789619715936,2.9944319024193033,1.2595786726228075,Shock_2020_2022
36,New York,2022,90374.4656134713,64849.10901915225,12796836.0,74435.9724590388,2.4025292510061913,-6.179816667496974,4.663254727879829,-5.504332559593683,Shock_2020_2022
36,New York,2023,90636.57557563239,65747.55820440956,13181774.0,73174.31562641532,0.2900265693211779,1.3854456889946798,3.0080716827190823,-1.6949558001915777,Post_Shock_2023_2024
36,New York,2024,91996.43785273435,66402.73442804816,13312196.0,74069.93805967056,1.5003460451429085,0.9965027470703269,0.9894115920967783,1.2239573757379052,Post_Shock_2023_2024
37,North Carolina,2015,52720.802805410385,43055.29071754347,5694917.0,48995.66326466034,,,,,Baseline_2015_2019
37,North Carolina,2016,53243.371364892,43503.445816163694,5825267.0,49298.32213227115,0.991199928063291,1.0408827606350757,2.2888832269197357,0.6177258300922084,Baseline_2015_2019
37,North Carolina,2017,53753.76824846758,44219.0,5919022.0,49933.0,0.9586111294074273,1.6448218535609405,1.609454124592058,1.287422857974696,Baseline_2015_2019
37,North Carolina,2018,54173.74611927898,44950.10397957843,6055657.0,50624.507958758615,0.7812994037369014,1.6533706768095957,2.3084050033941317,1.3848716455222343,Baseline_2015_2019
37,North Carolina,2019,54772.785637943474,46380.24728444752,6148775.0,51237.450177386105,1.1057745893103599,3.18162401919877,1.5377026803202298,1.2107618292839906,Baseline_2015_2019
37,North Carolina,2020,53996.86035167697,49073.05980039488,6054497.0,54328.519885167174,-1.4166255691202,5.805946870943779,-1.5332810193900426,6.032832814825206,Shock_2020_2022
37,North Carolina,2021,56721.7481268994,51767.6578218991,6317579.0,55158.10606340184,5.046381877530415,5.490992476247691,4.345232973110735,1.5269810036940834,Shock_2020_2022
37,North Carolina,2022,57974.96265564507,49517.33064529908,6572997.0,54257.157677128365,2.209407449752687,-4.346975063739644,4.042972790684529,-1.633392533887723,Shock_2020_2022
37,North Carolina,2023,59147.78617694193,50107.28331287619,6762704.0,53937.308452192636,2.0229827973553105,1.1914064427322346,2.8861568018363704,-0.589506046076127,Post_Shock_2023_2024
37,North Carolina,2024,60091.199279482804,51258.9914214397,6844808.0,54789.405812763594,1.5950099970244436,2.298484436627901,1.214070584783844,1.579792142068448,Post_Shock_2023_2024
38,North Dakota,2015,76944.70735985444,54782.9760734462,597638.0,51434.277203744874,,,,,Baseline_2015_2019
38,North Dakota,2016,71596.96697485948,52390.8292674797,576701.0,49162.48876074448,-6.950108160116441,-4.366587902707975,-3.5032912900451407,-4.416876383819357,Baseline_2015_2019
38,North Dakota,2017,73721.54922946713,51830.0,573077.0,49566.0,2.9674193536070925,-1.0704722092036434,-0.6284018928352841,0.8207705700564727,Baseline_2015_2019
38,North Dakota,2018,75847.66798142318,53857.54184471162,578397.0,50263.32965628198,2.883985448187265,3.9119078616855374,0.9283220230440259,1.4068709524310608,Baseline_2015_2019
